dept_no,emp_no,first_name,last_name,dept_name
d005,261962,Boutros,Ramaiah,Development
d007,262006,Steve,Sherertz,Sales
d005,262047,Aksel,Thibadeau,Development
d005,262051,Martien,Cummings,Development
d005,262053,Hailing,Colorni,Development
d007,262057,Dinah,Bojadziev,Sales
d005,262058,Akeno,Heiserman,Development
d005,262115,Shao,Farris,Development
d007,262168,Youjian,Pews,Sales
d005,262178,Stein,Dalphin,Development
d005,262184,Trygve,Farrel,Development
d007,262216,Ennio,Auria,Sales
d005,262233,Vugranam,Knightly,Development
d005,262260,Ishfaq,Lund,Development
d005,262271,Martina,Maliniak,Development
d005,262296,Harngdar,Rindone,Development
d005,262319,Mooi,Barreiro,Development
d005,262323,Sugwoo,Rodiger,Development
d005,262327,Nagui,McFarlan,Development
d005,262333,Fayez,Haumacher,Development
d007,262340,Zengping,Deverell,Sales
d007,262348,Aksel,Frezza,Sales
d007,262352,Seongbae,Reistad,Sales
d005,262362,Arnd,Birge,Development
d007,262368,Shir,Masamoto,Sales
d005,262373,Sahrah,Koblitz,Development
d005,262392,Teiji,Majewski,Development
d007,262428,Changho,Gerlach,Sales
d005,262441,Shmuel,Jording,Development
d005,262451,Baoqiu,Pokrovskii,Development
d005,262457,Stein,Collavizza,Development
d005,262485,Tsvetan,Danecki,Development
d007,262506,Masamitsu,Fordan,Sales
d005,262511,Fatemeh,Jansen,Development
d005,262521,Susumu,Ratnakar,Development
d005,262549,Yucel,Landherr,Development
d007,262550,Masako,Baranowski,Sales
d007,262557,Rosalie,Barriga,Sales
d007,262572,Xiaobin,Srimani,Sales
d007,262591,Vivian,Ramalingam,Sales
d005,262592,Danai,Limongiello,Development
d007,262607,Kendra,Buchter,Sales
d005,262611,Georgy,Nitsche,Development
d007,262622,Theron,Taubman,Sales
d007,262631,Sverrir,Egerstedt,Sales
d007,262635,Marit,Syrzycki,Sales
d007,262645,Martins,Ranum,Sales
d005,262647,Peer,Heinisuo,Development
d007,262663,Fumino,Riexinger,Sales
d005,262673,Kazuhira,Wixon,Development
d007,262677,Eishiro,Zumaque,Sales
d005,262679,Sahrah,Gyimothy,Development
d007,262687,Kamakshi,Stanger,Sales
d005,262701,Sajjad,Melton,Development
d005,262725,Miyeon,Schiettecatte,Development
d005,262736,Maris,Waschkowski,Development
d005,262755,Arunachalam,Collette,Development
d007,262766,Hauke,Meszaros,Sales
d007,262770,Odysseas,Kermarrec,Sales
d005,262771,Guttorm,Lammel,Development
d005,262801,Aamer,Krider,Development
d005,262814,Vasiliy,Coullard,Development
d005,262866,Poorav,Morrow,Development
d007,262868,Arnould,Seiwald,Sales
d005,262879,Mostafa,Zedlitz,Development
d005,262882,Hatsukazu,Erdi,Development
d005,262900,IEEE,Egerstedt,Development
d007,262919,Naftali,Gist,Sales
d005,262934,Breannda,Gini,Development
d005,262959,Phillip,Dulli,Development
d007,263000,Mayuko,Bale,Sales
d007,263002,Ramzi,Bernatsky,Sales
d007,263025,Idoia,Ginneken,Sales
d005,263028,Kazuhiko,Homond,Development
d007,263061,Xiaobin,Jenevein,Sales
d005,263062,Berto,Piancastelli,Development
d005,263070,Subhrajyoti,Raney,Development
d005,263084,Subhrajyoti,Ranai,Development
d005,263111,Arup,Avouris,Development
d005,263116,Baziley,Jullig,Development
d005,263122,Hyuckchul,Ranai,Development
d007,263126,Berry,Hinsberger,Sales
d007,263140,Abdulla,Iisaku,Sales
d007,263142,Masaki,Linares,Sales
d005,263143,Berhard,Baca,Development
d005,263182,Yongmin,Garnham,Development
d005,263196,Zhilian,Luck,Development
d005,263209,Howell,Schieder,Development
d005,263219,Hisao,Pokrovskii,Development
d005,263223,Hisao,Khalil,Development
d007,263234,Xiaocheng,Rassart,Sales
d005,263235,Elgin,Doering,Development
d007,263243,Amstein,Giveon,Sales
d005,263248,Jeong,Fiebach,Development
d005,263274,Amalendu,Engberts,Development
d005,263292,Honesty,Terekhov,Development
d005,263305,Arie,Luit,Development
d005,263308,Rafail,Ferriere,Development
d007,263354,Emdad,Caine,Sales
d005,263362,Temple,Sridhar,Development
d005,263366,Ewing,Bolotov,Development
d005,263374,Arnould,Farrar,Development
d005,263428,Subbu,Falster,Development
d005,263435,Tran,Munke,Development
d007,263467,Sverrir,Nilsson,Sales
d005,263510,Deniz,Bolotov,Development
d007,263517,Remko,Strandh,Sales
d007,263525,Reinhard,Baek,Sales
d005,263544,Kazuyasu,Baez,Development
d007,263551,KayLiang,Uhrik,Sales
d007,263569,Barun,Gips,Sales
d005,263573,Visit,Anguita,Development
d005,263587,Suzette,Heydon,Development
d005,263590,Jinpo,Erev,Development
d007,263599,Fen,VanScheik,Sales
d005,263647,Weidon,Hellwagner,Development
d005,263713,Abdulla,Bashian,Development
d007,263714,Yagil,Kleiser,Sales
d007,263735,Magdalena,Siksek,Sales
d005,263738,Kazunori,Bressoud,Development
d005,263777,Janche,Oppitz,Development
d005,263790,Hauke,Christ,Development
d005,263793,Shay,Mikschl,Development
d005,263822,Seongbin,Ananiadou,Development
d005,263824,Yolla,Constantine,Development
d005,263829,Jagoda,Ohori,Development
d007,263868,Chinhyun,Koprowski,Sales
d005,263879,Tianruo,Carrere,Development
d005,263887,Pranas,Chinen,Development
d007,263892,Elzbieta,Dymetman,Sales
d007,263913,Sampalli,Berstel,Sales
d005,263947,Siamak,Markovitch,Development
d005,263956,Shaowen,Schmiedel,Development
d007,263985,Tiina,Stifter,Sales
d005,263997,Gita,Begiun,Development
d007,264013,Baziley,Stifter,Sales
d007,264018,Djenana,Lorcy,Sales
d007,264019,Ulises,Barreiro,Sales
d007,264039,Oscar,Smeets,Sales
d005,264081,Sadok,Feldmann,Development
d007,264086,Aris,Deverell,Sales
d005,264096,Serenella,Valiente,Development
d005,264098,Sverrir,Rohrbach,Development
d005,264099,Toshimitsu,Rettelbach,Development
d007,264125,Arnould,Thibadeau,Sales
d007,264128,Guangming,Suomi,Sales
d005,264137,Wanqing,Serov,Development
d007,264138,Mara,Garrabrants,Sales
d007,264144,Saeed,Cronin,Sales
d007,264151,Heather,Worfolk,Sales
d005,264174,Jianwen,Brizzi,Development
d007,264193,Gererd,Desikan,Sales
d005,264198,Richard,Siprelle,Development
d005,264200,Almudena,Koblick,Development
d005,264201,Karlis,Mahmud,Development
d005,264212,Salvador,Lagarias,Development
d005,264234,Rayond,Benzaken,Development
d005,264236,Sadun,Papsdorf,Development
d005,264247,Herbert,Rotem,Development
d005,264280,Mohua,Lienhardt,Development
d005,264281,Heather,Halloran,Development
d005,264292,Boguslaw,Frolund,Development
d005,264308,Suvo,Esteva,Development
d005,264311,Christoper,Muniz,Development
d005,264327,Kristen,Speer,Development
d005,264338,Luerbio,Garigliano,Development
d007,264354,Sreekrishna,Lamparter,Sales
d005,264356,Niteen,McAlpine,Development
d007,264390,Abdelghani,Waeselynck,Sales
d005,264428,JiYoung,McFarlin,Development
d007,264435,Ung,Sudkamp,Sales
d005,264445,Jamaludin,Naumovich,Development
d005,264446,Katsuo,Kroha,Development
d007,264494,Yolla,Itzfeldt,Sales
d005,264495,Manibrata,Cyre,Development
d005,264507,Barna,Brender,Development
d005,264513,Kazuhira,Kugler,Development
d005,264559,Kiyotoshi,Mundy,Development
d005,264580,Valeri,Rosis,Development
d005,264607,Shaw,Sullins,Development
d007,264638,Kolar,Melter,Sales
d005,264647,Yannik,Rothenberg,Development
d007,264649,Kwee,Benantar,Sales
d005,264662,Zhonghui,Yetim,Development
d007,264667,Uwe,Mitsuhashi,Sales
d007,264680,Zissis,Businaro,Sales
d007,264688,Jovan,Kobara,Sales
d005,264689,Sangeeta,Rajcani,Development
d005,264717,Adel,McConalogue,Development
d005,264731,Hitofumi,Kriebel,Development
d007,264748,Qiwen,Penttonen,Sales
d005,264750,DAIDA,DeMori,Development
d007,264760,Annemarie,Dulin,Sales
d007,264800,Ymte,Collavizza,Sales
d005,264802,Bluma,Kroll,Development
d005,264860,Menkae,Munos,Development
d005,264884,Berto,Lambe,Development
d005,264898,Michaela,Ranum,Development
d007,264929,Yuichiro,Esteva,Sales
d005,264945,Baoqiu,Salinas,Development
d007,264951,Jagoda,Brobst,Sales
d007,264955,Souichi,Muniz,Sales
d005,264963,Harjit,Luan,Development
d005,264968,Collette,Farrel,Development
d005,264996,Gian,Avouris,Development
d005,265021,Demos,Escriba,Development
d005,265022,Ayakannu,Erni,Development
d007,265072,Udaiprakash,Marzano,Sales
d005,265108,Arto,Stiles,Development
d007,265134,Ulf,Ventosa,Sales
d007,265157,Narain,Aamodt,Sales
d005,265201,Lakshmi,Walstra,Development
d007,265203,Debatosh,Sudkamp,Sales
d005,265249,Jacqueline,Levergood,Development
d007,265268,Yoshinari,Lally,Sales
d005,265276,Toshiki,Back,Development
d007,265286,Inderjeet,Mahmud,Sales
d007,265293,Herbert,Hempstead,Sales
d005,265332,Xiaoqiang,Szemeredi,Development
d005,265339,Lijie,Camurati,Development
d005,265342,Tadahiro,Iivonen,Development
d007,265377,Vasilii,Merle,Sales
d005,265429,Hatem,Juneja,Development
d007,265435,Aleksander,Garnham,Sales
d005,265489,Mitchel,Koprowski,Development
d005,265492,Mechthild,Baba,Development
d007,265501,Paraskevi,Cromarty,Sales
d005,265503,Djelloul,Picci,Development
d007,265523,Koldo,Daescu,Sales
d005,265527,Olivera,Hiraishi,Development
d007,265544,Pasqua,Rosiles,Sales
d007,265550,Fun,Bottner,Sales
d007,265584,Jayson,Vuskovic,Sales
d007,265595,Tooru,Levergood,Sales
d007,265626,Alagu,Pagter,Sales
d007,265635,Djelloul,Marakhovsky,Sales
d005,265674,Xinglin,Sherertz,Development
d005,265675,Sachin,Chiola,Development
d007,265676,Owen,Monarch,Sales
d007,265681,Marsal,Atrawala,Sales
d005,265687,Shuky,Ranta,Development
d007,265720,Yucai,Otillio,Sales
d007,265733,Adly,Pelc,Sales
d005,265762,George,Murrill,Development
d007,265813,Elliott,Businaro,Sales
d005,265855,Mandell,Simmel,Development
d007,265870,Zongyan,Lamba,Sales
d005,265872,Reuven,Alblas,Development
d005,265874,Jixiang,Melter,Development
d007,265903,Abdelkader,Angelov,Sales
d005,265916,Hausi,Bratsberg,Development
d005,265931,Pohua,Borstler,Development
d007,265936,Fun,Kawashimo,Sales
d007,265948,Weiru,Budinsky,Sales
d005,265977,Lene,Tischendorf,Development
d007,265979,Guoxiang,Sevcikova,Sales
d007,265981,Taegyun,Georg,Sales
d007,266012,Satosi,Vieri,Sales
d007,266017,Gift,Spelt,Sales
d005,266018,Masanao,Cools,Development
d005,266024,Shooichi,Nergos,Development
d005,266038,Bodh,Chinin,Development
d007,266049,Odysseas,Delaune,Sales
d005,266053,Mario,Szilard,Development
d005,266075,Makato,Lovengreen,Development
d005,266079,Adil,Ghemri,Development
d005,266080,Mari,Maraist,Development
d005,266082,Randi,Cichocki,Development
d005,266089,Arno,Ranum,Development
d005,266114,Arvind,Marletta,Development
d005,266142,Marco,Bernini,Development
d007,266147,Lalit,Krichel,Sales
d005,266159,Navid,Uludag,Development
d007,266173,Arie,Cannane,Sales
d005,266177,Marke,Weedon,Development
d007,266185,Kazuhiro,Perl,Sales
d005,266199,Goetz,Ferriere,Development
d005,266224,Munehiko,Terwilliger,Development
d007,266238,Sachar,Weedon,Sales
d007,266239,Henk,Schaar,Sales
d007,266243,Lech,Borovoy,Sales
d007,266261,Guenter,Luon,Sales
d007,266275,Greger,Rosch,Sales
d005,266282,Dung,Oppitz,Development
d007,266315,Taisook,Boguraev,Sales
d007,266333,Moss,Oppitz,Sales
d005,266360,Ramya,Kusalik,Development
d005,266377,Fumitaka,Ranon,Development
d007,266389,Armond,Pauthner,Sales
d005,266399,Breannda,Rubsam,Development
d007,266406,Duro,Dalton,Sales
d005,266467,Miquel,Tiemann,Development
d007,266471,Quingbo,Birke,Sales
d005,266484,Dhritiman,Kakkar,Development
d005,266487,Unal,Boyle,Development
d007,266500,Hidekazu,Brickell,Sales
d007,266542,Shim,Bail,Sales
d005,266547,Kasturi,Stassinopoulos,Development
d007,266550,Yuriy,Rouquie,Sales
d005,266607,Tran,Hopewell,Development
d007,266615,Monique,Menhardt,Sales
d005,266635,Miquel,Speel,Development
d005,266643,Tonia,Basawa,Development
d007,266647,Domenick,Moffat,Sales
d005,266673,Stevo,Schade,Development
d005,266708,Nahid,Ariola,Development
d005,266709,Moie,Potthoff,Development
d005,266729,Nahid,Bellone,Development
d005,266731,Hugo,Khamsi,Development
d005,266766,Stein,Solares,Development
d005,266773,Qingxiang,Veeraraghavan,Development
d005,266774,Weiwu,Vingron,Development
d007,266828,Lobel,Curless,Sales
d007,266847,Noritoshi,Servieres,Sales
d007,266849,Gill,Asmuth,Sales
d005,266853,Hironobu,Piancastelli,Development
d005,266904,Shalesh,Jeong,Development
d007,266922,Koldo,Erde,Sales
d005,266934,Guadalupe,Pavlopoulou,Development
d005,266939,Chinhyun,Zobel,Development
d005,266959,Valery,Thiran,Development
d005,266974,Rafael,Bellone,Development
d005,267015,Abdulah,Bahk,Development
d005,267032,Mani,Back,Development
d005,267046,Saeed,Kushner,Development
d007,267094,Ymte,Kaelbling,Sales
d005,267103,Bernice,Figueira,Development
d005,267104,Ronghao,Marciano,Development
d007,267109,Mohua,Kaminger,Sales
d007,267124,Kwangsub,Bauknecht,Sales
d007,267128,Kaijung,Angiulli,Sales
d005,267132,Subir,Gire,Development
d007,267138,Alair,Auyong,Sales
d005,267148,Fayez,Coors,Development
d007,267170,Tzu,Cheshire,Sales
d005,267178,Licheng,Sinicrope,Development
d007,267198,Przemyslawa,Casperson,Sales
d005,267230,Sanjiv,Prampolini,Development
d005,267244,Sadegh,Reistad,Development
d005,267246,Leif,Valiente,Development
d007,267257,Somnath,Sidhu,Sales
d007,267274,Munehiko,Kornyak,Sales
d005,267282,Guttorm,Szmurlo,Development
d007,267295,Guiseppe,Fujisaki,Sales
d005,267299,Ennio,Bisiani,Development
d005,267300,Ugo,Panienski,Development
d005,267320,Haldun,Genther,Development
d007,267328,Marsja,Luders,Sales
d005,267333,Pranav,Levasseur,Development
d007,267344,Otmar,Ghemri,Sales
d005,267356,JoAnne,Sury,Development
d007,267375,Koichi,Birdsall,Sales
d005,267376,Randi,Peck,Development
d005,267387,Mohammad,Ghemri,Development
d007,267393,Hironobu,Makinen,Sales
d005,267411,Gio,Aloia,Development
d005,267452,Hitofumi,Goldhammer,Development
d007,267467,Billur,Ramsak,Sales
d005,267480,Xiaoqiu,Koshiba,Development
d005,267484,Janalee,Cardazo,Development
d005,267512,Arnould,Collette,Development
d005,267527,Serenella,Comte,Development
d005,267535,Mototsugu,Maierhofer,Development
d005,267544,Ingmar,Honglei,Development
d005,267556,Gita,Molenaar,Development
d005,267575,Lalit,Falster,Development
d005,267595,Sanjeeva,Redmiles,Development
d005,267599,Youjian,Niizuma,Development
d007,267619,Zengping,Lienhardt,Sales
d007,267702,Gritta,Tzvieli,Sales
d005,267703,Shushma,Versino,Development
d007,267706,Miomir,Rusterholz,Sales
d005,267707,Tze,Giveon,Development
d007,267722,Baruch,Cangellaris,Sales
d005,267750,Sahrah,Suppi,Development
d005,267761,Sham,Berstel,Development
d007,267770,Vitali,Skrikant,Sales
d007,267781,Nathan,Bade,Sales
d005,267796,Moie,Coors,Development
d007,267807,Weiye,Harnett,Sales
d007,267808,Yahiko,Whitcomb,Sales
d005,267840,Jianhui,Benzaken,Development
d005,267847,Apostol,Ebeling,Development
d007,267854,Remko,Meszaros,Sales
d007,267870,Genevieve,Silva,Sales
d005,267891,Rafail,Rajala,Development
d005,267906,Nectarios,Kaminger,Development
d007,267923,Valter,Karnin,Sales
d007,267932,Paraskevi,Zaiane,Sales
d005,267945,Along,Remmele,Development
d007,267946,Candida,Nyanchama,Sales
d005,268009,Yolla,Quadeer,Development
d005,268012,Rafail,Fasbender,Development
d005,268014,Hitomi,Rosca,Development
d005,268015,Rajmohan,Waterhouse,Development
d007,268021,Valeri,Waymire,Sales
d005,268054,Tonia,Demos,Development
d005,268056,Lucian,Speek,Development
d005,268108,Yonghong,Nitsche,Development
d005,268123,Krister,Kulisch,Development
d007,268138,Changho,Miara,Sales
d005,268180,Alois,Baca,Development
d007,268190,Paddy,Ermel,Sales
d007,268204,Nahid,Vakili,Sales
d007,268207,Nigel,Baalen,Sales
d007,268211,Sverrir,Jansch,Sales
d005,268292,Ferdinand,Herbst,Development
d005,268294,Weiye,Ressouche,Development
d005,268309,Mrinalini,Hockney,Development
d005,268312,Tsvetan,Kaiser,Development
d007,268313,Arlette,Showalter,Sales
d005,268339,Sigeru,Jonsson,Development
d007,268354,Temple,Gist,Sales
d007,268355,Gregory,Petereit,Sales
d005,268386,Jiong,Bardell,Development
d007,268398,Mircea,Zastre,Sales
d005,268405,Keiichiro,Penz,Development
d005,268430,Erez,Avouris,Development
d005,268436,Phuoc,Onuegbe,Development
d005,268437,Toshiko,Naumovich,Development
d005,268468,Seongbin,Ranze,Development
d007,268480,Apostol,Kropf,Sales
d005,268530,Aria,Mayerwieser,Development
d005,268580,Lucien,Matzov,Development
d007,268620,Leszek,Kossowski,Sales
d005,268633,Kshitij,Litecky,Development
d007,268656,Gaetan,Copas,Sales
d007,268661,Mohammad,Zaccaria,Sales
d005,268665,Hyuckchul,Panwar,Development
d007,268667,Munir,Piazza,Sales
d005,268698,Hercules,Streng,Development
d005,268728,Jouni,Kuszyk,Development
d005,268740,Fumiya,Zhang,Development
d005,268778,Guadalupe,Akazan,Development
d005,268779,Mooi,Krichel,Development
d005,268848,Lene,Vandervoorde,Development
d005,268859,Sailaja,Sridhar,Development
d005,268863,Sanjeeva,Pleszkun,Development
d007,268880,Mary,Strooper,Sales
d007,268885,Gila,Portugali,Sales
d005,268887,Krister,Calkin,Development
d005,268901,Zengping,Segond,Development
d007,268902,Arup,Krohm,Sales
d007,268922,Eishiro,Bonifati,Sales
d005,268938,Kerhong,Peltason,Development
d005,268968,Van,Wilharm,Development
d007,268969,Lein,Kermarrec,Sales
d007,268981,Miomir,Schusler,Sales
d007,268992,Basil,Genther,Sales
d005,268999,Persi,Back,Development
d007,269000,Tadanori,Krybus,Sales
d007,269008,Ranga,Emmart,Sales
d007,269019,Vasiliy,Mundy,Sales
d005,269022,Masoud,Gunderson,Development
d007,269029,Fan,Bouloucos,Sales
d007,269030,Aruna,Masada,Sales
d005,269041,Yahiko,Picaronny,Development
d005,269066,Brigham,Plavsic,Development
d005,269081,Tiina,Besancenot,Development
d005,269093,Unal,Debuse,Development
d007,269109,Karlis,Goldhammer,Sales
d007,269117,Pranav,Basart,Sales
d005,269126,Jaroslava,Rodham,Development
d007,269127,Poorav,Ishibashi,Sales
d007,269157,Leaf,Asrin,Sales
d005,269161,Oksana,Feldmann,Development
d005,269197,Kiyokazu,Undy,Development
d007,269201,Houman,Thiran,Sales
d007,269202,Jagoda,Rahier,Sales
d007,269205,Fumitake,Junet,Sales
d007,269216,Weijing,Zweizig,Sales
d007,269237,Maik,Naudin,Sales
d007,269252,Behnaam,Schwartzbauer,Sales
d007,269268,Khatoun,Steinauer,Sales
d007,269269,Leucio,Buchter,Sales
d007,269270,Manohar,Melton,Sales
d007,269271,Boaz,Zizka,Sales
d005,269279,Aria,Staelin,Development
d005,269285,Hsiangchu,Falco,Development
d007,269286,Sorina,Lamba,Sales
d005,269305,Sergi,Prenel,Development
d005,269309,Hatim,Pelz,Development
d005,269316,Bartek,Luby,Development
d005,269359,Branimir,Paludetto,Development
d005,269381,Hugh,Peak,Development
d005,269385,Fay,Aumann,Development
d005,269394,Teiji,Noriega,Development
d005,269414,Izaskun,Khalil,Development
d005,269423,Sajjad,Kolinko,Development
d005,269441,Pradeep,Zschoche,Development
d005,269443,Ute,Schaad,Development
d005,269466,Khalil,Baer,Development
d007,269501,Udi,Delaune,Sales
d005,269534,Kwok,Trogemann,Development
d005,269565,Maik,Rosar,Development
d007,269570,Eben,Kermarrec,Sales
d005,269592,Kauko,Argence,Development
d005,269606,Sadok,Pluym,Development
d005,269616,Yakkov,Apsitis,Development
d005,269627,Howell,Rullman,Development
d005,269641,Ymte,Lamma,Development
d005,269672,Xiaoheng,Masaki,Development
d005,269678,Richard,Coney,Development
d007,269697,Candido,Weisert,Sales
d007,269705,Kensyu,Soloway,Sales
d007,269706,Berni,Wissmann,Sales
d005,269715,Ohad,Crelier,Development
d005,269725,Sarita,Ranon,Development
d005,269726,Goo,Valiente,Development
d005,269730,Jordanka,Ranft,Development
d005,269758,Oldrich,Speckmann,Development
d005,269775,Kellie,Katzenelson,Development
d005,269779,Kazuhisa,Syang,Development
d007,269802,Gregory,Tiemann,Sales
d007,269811,Khoa,Jansch,Sales
d007,269813,Chaitali,Egerstedt,Sales
d007,269817,Shigehito,Savasere,Sales
d007,269834,Wuxu,Erde,Sales
d005,269854,Shih,Gente,Development
d005,269865,Mohammed,Scharstein,Development
d007,269873,Hidekazu,Danner,Sales
d007,269877,Mads,Servi,Sales
d007,269878,Premal,Oehlmann,Sales
d007,269893,Tayeb,McAlpine,Sales
d007,269913,Alain,Jervis,Sales
d007,269918,Stella,Pelc,Sales
d007,269922,Susanna,Kakkar,Sales
d007,269923,Sanjiv,Vadhan,Sales
d007,269924,Francoise,Berstel,Sales
